	model	race	punishment	severity	acc	diff	expected	unexpected	macrodiff
232	distilbert-base-uncased	Black vs Hispanic	15	M8	0.5325581395348837	-0.0027774885525591224	0.11398687346431972	0.11676436201687886	-0.002777488552559132
233	distilbert-base-uncased	Black vs Hispanic	15	M9	0.56	-0.004163892394972211	0.10852710739269238	0.11269099978766459	-0.00416389239497221
234	distilbert-base-uncased	Black vs Hispanic	2	D1	0.2	-0.004286365999723798	0.11612915927447219	0.120415525274196	-0.004286365999723804
235	distilbert-base-uncased	Black vs Hispanic	2	D2	0.32	-0.004219758773106152	0.09277867173019327	0.09699843050329943	-0.0042197587731061525
236	distilbert-base-uncased	Black vs Hispanic	2	D3	0.325	-0.0062678052043338515	0.0907844092133018	0.09705221441763565	-0.006267805204333843
237	distilbert-base-uncased	Black vs Hispanic	2	D4	0.32	-0.003993614896317016	0.09133923661138393	0.09533285150770095	-0.003993614896317013
238	distilbert-base-uncased	Black vs Hispanic	2	M1	0.44	-0.001688988488167526	0.09137989828363058	0.0930688867717981	-0.0016889884881675227
239	distilbert-base-uncased	Black vs Hispanic	2	M2	0.3	-0.0021969570986887735	0.09191818847369476	0.09411514557238353	-0.002196957098688765
240	distilbert-base-uncased	Black vs Hispanic	2	M3	0.3111111111111111	-0.006988709937367174	0.08486989950308468	0.09185860944045186	-0.00698870993736718
241	distilbert-base-uncased	Black vs Hispanic	2	M4	0.3333333333333333	-0.008411310378384463	0.09199955456230474	0.10041086494068921	-0.008411310378384468
242	distilbert-base-uncased	Black vs Hispanic	2	M5	0.32857142857142857	-0.005004618407110684	0.10788407284138272	0.1128886912484934	-0.005004618407110681
243	distilbert-base-uncased	Black vs Hispanic	2	M6	0.32857142857142857	-0.0058071768567190514	0.09289320753720984	0.09870038439392889	-0.005807176856719054
244	distilbert-base-uncased	Black vs Hispanic	2	M7	0.3142857142857143	-0.003670372338612133	0.0891046432923758	0.09277501563098793	-0.0036703723386121295
245	distilbert-base-uncased	Black vs Hispanic	2	M8	0.413953488372093	-0.0026654415264750057	0.09202987299196493	0.09469531451843993	-0.002665441526475007
246	distilbert-base-uncased	Black vs Hispanic	2	M9	0.395	-0.003528284320127566	0.08577823076258934	0.0893065150827169	-0.00352828432012757
247	distilbert-base-uncased	Black vs Hispanic	7	D1	0.26666666666666666	-0.004987612783346185	0.10515992949367495	0.11014754227702113	-0.004987612783346182
248	distilbert-base-uncased	Black vs Hispanic	7	D2	0.44	-0.004401428915734881	0.08044526558718638	0.08484669450292127	-0.00440142891573489
249	distilbert-base-uncased	Black vs Hispanic	7	D3	0.475	-0.006478495109149671	0.07588091696889018	0.08235941207803986	-0.006478495109149676
250	distilbert-base-uncased	Black vs Hispanic	7	D4	0.44	-0.004179275651404182	0.077823641388677	0.0820029170400812	-0.004179275651404191
251	distilbert-base-uncased	Black vs Hispanic	7	M1	0.56	-0.0024756789137609135	0.08412352222949263	0.08659920114325353	-0.002475678913760909
252	distilbert-base-uncased	Black vs Hispanic	7	M2	0.5	-0.002165515770805847	0.08389848886048028	0.08606400463128613	-0.0021655157708058564
253	distilbert-base-uncased	Black vs Hispanic	7	M3	0.4888888888888889	-0.006612294504884626	0.07247649828463582	0.07908879278952044	-0.006612294504884625
254	distilbert-base-uncased	Black vs Hispanic	7	M4	0.43333333333333335	-0.008599704597145326	0.07674640156522698	0.08534610616237231	-0.008599704597145333
255	distilbert-base-uncased	Black vs Hispanic	7	M5	0.47619047619047616	-0.0050771159898604715	0.09553513877097947	0.10061225476083992	-0.005077115989860451
256	distilbert-base-uncased	Black vs Hispanic	7	M6	0.5071428571428571	-0.005993222519984036	0.08042714536464435	0.0864203678846284	-0.005993222519984048
257	distilbert-base-uncased	Black vs Hispanic	7	M7	0.4642857142857143	-0.0032947009043190105	0.07670013474001146	0.07999483564433046	-0.003294700904319006
258	distilbert-base-uncased	Black vs Hispanic	7	M8	0.5232558139534884	-0.0024641556592541742	0.07982116589768715	0.08228532155694132	-0.0024641556592541747
259	distilbert-base-uncased	Black vs Hispanic	7	M9	0.55	-0.0034764773497590767	0.07322674861112315	0.07670322596088222	-0.0034764773497590745
260	distilbert-base-uncased	White vs Black	0	D1	0.4666666666666667	-0.0005493694300336416	0.20931242820030696	0.2098617976303406	-0.0005493694300336416
261	distilbert-base-uncased	White vs Black	0	D2	0.4	-0.0009002940912614543	0.2279895891208434	0.22888988321210488	-0.0009002940912614665
262	distilbert-base-uncased	White vs Black	0	D3	0.575	0.0006777750228138827	0.2377484010678017	0.23707062604498783	0.0006777750228138812
263	distilbert-base-uncased	White vs Black	0	D4	0.48	-0.00036179706483380756	0.22356510966084894	0.22392690672568275	-0.00036179706483380203
264	distilbert-base-uncased	White vs Black	0	M1	0.48	-0.0004137505934340964	0.22725790817697994	0.22767165877041404	-0.0004137505934340979
265	distilbert-base-uncased	White vs Black	0	M2	0.6333333333333333	0.0009880454517163563	0.23062913318378073	0.22964108773206435	0.0009880454517163795
266	distilbert-base-uncased	White vs Black	0	M3	0.5555555555555556	-1.430880705204671e-05	0.25679452608229536	0.2568088348893474	-1.4308807052054728e-05
267	distilbert-base-uncased	White vs Black	0	M4	0.5666666666666667	0.0010187179994924662	0.24100372927399194	0.23998501127449948	0.0010187179994924633
268	distilbert-base-uncased	White vs Black	0	M5	0.5	-0.00018707206975142042	0.2143885067779982	0.21457557884774964	-0.0001870720697514372
269	distilbert-base-uncased	White vs Black	0	M6	0.6214285714285714	0.0008546577196934161	0.22807012447748481	0.2272154667577914	0.0008546577196934246
270	distilbert-base-uncased	White vs Black	0	M7	0.5642857142857143	0.0013157234225218391	0.2219089329259337	0.22059320950341185	0.0013157234225218417
271	distilbert-base-uncased	White vs Black	0	M8	0.49767441860465117	7.34096032744656e-05	0.229304620400995	0.22923121079772052	7.340960327448243e-05
272	distilbert-base-uncased	White vs Black	0	M9	0.495	-0.0004086493783688662	0.23331644570651403	0.2337250950848829	-0.00040864937836887494
273	distilbert-base-uncased	White vs Black	100	D1	0.4666666666666667	-0.0016170247021364155	0.1688369104643546	0.17045393516649102	-0.001617024702136427
274	distilbert-base-uncased	White vs Black	100	D2	0.32	-0.0033048433560179604	0.20259773253026647	0.20590257588628444	-0.003304843356017967
275	distilbert-base-uncased	White vs Black	100	D3	0.375	-0.0018184491917054423	0.20188940007083142	0.20370784926253688	-0.0018184491917054568
276	distilbert-base-uncased	White vs Black	100	D4	0.32	-0.002582072346122013	0.19630097149667558	0.1988830438427976	-0.0025820723461220108
277	distilbert-base-uncased	White vs Black	100	M1	0.32	-0.0021111700974870353	0.19892329922236965	0.2010344693198567	-0.0021111700974870418
278	distilbert-base-uncased	White vs Black	100	M2	0.4666666666666667	-0.0002839210113355229	0.22749653620703608	0.22778045721837162	-0.00028392101133553616
279	distilbert-base-uncased	White vs Black	100	M3	0.4222222222222222	-0.0011167715332703616	0.23767080279487543	0.2387875743281458	-0.001116771533270361
280	distilbert-base-uncased	White vs Black	100	M4	0.4666666666666667	-0.0006722493223302778	0.19518558744263523	0.1958578367649655	-0.0006722493223302595
281	distilbert-base-uncased	White vs Black	100	M5	0.4	-0.0012360927472486944	0.19725340030797398	0.19848949305522265	-0.0012360927472486738
282	distilbert-base-uncased	White vs Black	100	M6	0.5071428571428571	-0.00041475597686907434	0.2103685668161883	0.21078332279305736	-0.0004147559768690745
283	distilbert-base-uncased	White vs Black	100	M7	0.4	-0.0007048802135873886	0.21717933102767603	0.21788421124126342	-0.0007048802135873888
284	distilbert-base-uncased	White vs Black	100	M8	0.36511627906976746	-0.0010712666696087755	0.22046625879180323	0.221537525461412	-0.0010712666696087725
285	distilbert-base-uncased	White vs Black	100	M9	0.315	-0.002319461777624379	0.22765201497128143	0.2299714767489058	-0.0023194617776243764
286	distilbert-base-uncased	White vs Black	15	D1	0.3333333333333333	-0.0015279702221353954	0.1296095192674935	0.13113748948962892	-0.0015279702221354108
287	distilbert-base-uncased	White vs Black	15	D2	0.24	-0.0013480471074581268	0.10891168556932822	0.11025973267678633	-0.0013480471074581168
288	distilbert-base-uncased	White vs Black	15	D3	0.25	-0.000475367900799034	0.10861246236636357	0.1090878302671626	-0.000475367900799023
289	distilbert-base-uncased	White vs Black	15	D4	0.2	-0.0014262476656585993	0.10488327712810129	0.10630952479375988	-0.0014262476656585893
290	distilbert-base-uncased	White vs Black	15	M1	0.2	-0.0020200383127667028	0.11157045491039749	0.1135904932231642	-0.002020038312766703
291	distilbert-base-uncased	White vs Black	15	M2	0.2	-0.0012413675062513596	0.11288108512865919	0.11412245263491054	-0.0012413675062513535
292	distilbert-base-uncased	White vs Black	15	M3	0.1111111111111111	-0.001464650892497352	0.11500032420477102	0.11646497509726837	-0.0014646508924973517
293	distilbert-base-uncased	White vs Black	15	M4	0.13333333333333333	-0.0004973280864457275	0.11665515571755042	0.11715248380399615	-0.0004973280864457308
294	distilbert-base-uncased	White vs Black	15	M5	0.18571428571428572	-0.001416066288549614	0.12499901777643699	0.1264150840649866	-0.0014160662885496222
295	distilbert-base-uncased	White vs Black	15	M6	0.2714285714285714	-0.0005657628600082337	0.1146762958557831	0.11524205871579132	-0.0005657628600082287
296	distilbert-base-uncased	White vs Black	15	M7	0.2	-0.00035127761314340426	0.10723047172655888	0.10758174933970228	-0.0003512776131434081
297	distilbert-base-uncased	White vs Black	15	M8	0.24883720930232558	-0.0007099689923898267	0.11327690447192988	0.11398687346431972	-0.0007099689923898422
298	distilbert-base-uncased	White vs Black	15	M9	0.195	-0.0010701112233073209	0.10745699616938506	0.10852710739269238	-0.0010701112233073157
299	distilbert-base-uncased	White vs Black	2	D1	0.3333333333333333	-0.0009552177264898281	0.11517394154798237	0.11612915927447219	-0.000955217726489821
300	distilbert-base-uncased	White vs Black	2	D2	0.28	-0.0006841452833032227	0.09209452644689005	0.09277867173019327	-0.0006841452833032252
301	distilbert-base-uncased	White vs Black	2	D3	0.325	-9.923849829647484e-05	0.09068517071500533	0.0907844092133018	-9.923849829647502e-05
302	distilbert-base-uncased	White vs Black	2	D4	0.32	-0.000690979381906794	0.09064825722947713	0.09133923661138393	-0.0006909793819068061
303	distilbert-base-uncased	White vs Black	2	M1	0.4	-0.0007595399732235829	0.09062035831040699	0.09137989828363058	-0.0007595399732235886
304	distilbert-base-uncased	White vs Black	2	M2	0.3333333333333333	-0.00030387741232214277	0.0916143110613726	0.09191818847369476	-0.0003038774123221566
305	distilbert-base-uncased	White vs Black	2	M3	0.35555555555555557	1.4114566794086651e-05	0.08488401406987876	0.08486989950308468	1.411456679407952e-05
306	distilbert-base-uncased	White vs Black	2	M4	0.4	0.0004934529861202417	0.09249300754842499	0.09199955456230474	0.0004934529861202464
307	distilbert-base-uncased	White vs Black	2	M5	0.28095238095238095	-0.0004690898020184893	0.10741498303936425	0.10788407284138272	-0.0004690898020184714
308	distilbert-base-uncased	White vs Black	2	M6	0.37857142857142856	0.00021757321956101657	0.09311078075677084	0.09289320753720984	0.00021757321956100695
309	distilbert-base-uncased	White vs Black	2	M7	0.32142857142857145	0.00022075356339753315	0.08932539685577333	0.0891046432923758	0.00022075356339752716
310	distilbert-base-uncased	White vs Black	2	M8	0.40930232558139534	-8.408382371187241e-05	0.09194578916825306	0.09202987299196493	-8.40838237118613e-05
311	distilbert-base-uncased	White vs Black	2	M9	0.395	-0.000349684937536954	0.08542854582505237	0.08577823076258934	-0.0003496849375369676
312	distilbert-base-uncased	White vs Black	7	D1	0.26666666666666666	-0.0014439151903691812	0.10371601430330578	0.10515992949367495	-0.0014439151903691688
313	distilbert-base-uncased	White vs Black	7	D2	0.16	-0.0012080290570156492	0.07923723653017074	0.08044526558718638	-0.0012080290570156416
314	distilbert-base-uncased	White vs Black	7	D3	0.2	-0.0006755783102562364	0.07520533865863395	0.07588091696889018	-0.0006755783102562335
315	distilbert-base-uncased	White vs Black	7	D4	0.16	-0.0013707429583882744	0.07645289843028874	0.077823641388677	-0.0013707429583882658
316	distilbert-base-uncased	White vs Black	7	M1	0.12	-0.0015391091984929613	0.08258441303099967	0.08412352222949263	-0.001539109198492955
317	distilbert-base-uncased	White vs Black	7	M2	0.13333333333333333	-0.0010650566706317415	0.08283343218984854	0.08389848886048028	-0.0010650566706317394
318	distilbert-base-uncased	White vs Black	7	M3	0.1111111111111111	-0.000854240734285366	0.07162225755035045	0.07247649828463582	-0.0008542407342853608
319	distilbert-base-uncased	White vs Black	7	M4	0.2	-0.00043901358052001474	0.07630738798470697	0.07674640156522698	-0.00043901358052000905
320	distilbert-base-uncased	White vs Black	7	M5	0.19047619047619047	-0.0010495005232812808	0.09448563824769816	0.09553513877097947	-0.001049500523281302
321	distilbert-base-uncased	White vs Black	7	M6	0.24285714285714285	-0.0005408211333685482	0.0798863242312758	0.08042714536464435	-0.0005408211333685492
322	distilbert-base-uncased	White vs Black	7	M7	0.2	-0.0005146674228724057	0.07618546731713904	0.07670013474001146	-0.0005146674228724141
323	distilbert-base-uncased	White vs Black	7	M8	0.20930232558139536	-0.0008245583836680956	0.07899660751401905	0.07982116589768715	-0.0008245583836681003
324	distilbert-base-uncased	White vs Black	7	M9	0.175	-0.0011733041692059526	0.07205344444191719	0.07322674861112315	-0.0011733041692059548
325	distilbert-base-uncased	White vs Hispanic	0	D1	0.2	-0.006411486395518298	0.20931242820030696	0.21572391459582527	-0.006411486395518307
326	distilbert-base-uncased	White vs Hispanic	0	D2	0.28	-0.004624618411180564	0.2279895891208434	0.23261420753202397	-0.004624618411180559
327	distilbert-base-uncased	White vs Hispanic	0	D3	0.275	-0.0071224838746274995	0.2377484010678017	0.2448708849424292	-0.007122483874627494
328	distilbert-base-uncased	White vs Hispanic	0	D4	0.28	-0.005553572133067064	0.22356510966084894	0.229118681793916	-0.005553572133067064
329	distilbert-base-uncased	White vs Hispanic	0	M1	0.36	-0.0003962486650562005	0.22725790817697994	0.22765415684203613	-0.0003962486650561925
330	distilbert-base-uncased	White vs Hispanic	0	M2	0.5333333333333333	0.0019829303496711206	0.23062913318378073	0.22864620283410958	0.001982930349671147
331	distilbert-base-uncased	White vs Hispanic	0	M3	0.4	-0.0025265364574604734	0.25679452608229536	0.25932106253975584	-0.002526536457460482
332	distilbert-base-uncased	White vs Hispanic	0	M4	0.36666666666666664	-0.00570985449497433	0.24100372927399194	0.24671358376896627	-0.005709854494974326
333	distilbert-base-uncased	White vs Hispanic	0	M5	0.4238095238095238	-0.0034166159873296074	0.2143885067779982	0.21780512276532782	-0.0034166159873296187
334	distilbert-base-uncased	White vs Hispanic	0	M6	0.45	-0.003334285790645354	0.22807012447748481	0.23140441026813013	-0.0033342857906453194
335	distilbert-base-uncased	White vs Hispanic	0	M7	0.45714285714285713	0.0004608573916941937	0.2219089329259337	0.22144807553423948	0.0004608573916942138
336	distilbert-base-uncased	White vs Hispanic	0	M8	0.40930232558139534	-0.00043428666037872933	0.229304620400995	0.2297389070613737	-0.0004342866603787021
337	distilbert-base-uncased	White vs Hispanic	0	M9	0.405	-0.0017375869273746503	0.23331644570651403	0.2350540326338887	-0.0017375869273746625
338	distilbert-base-uncased	White vs Hispanic	100	D1	0.26666666666666666	-0.0029067595600887866	0.1688369104643546	0.17174367002444338	-0.0029067595600887897
339	distilbert-base-uncased	White vs Hispanic	100	D2	0.4	-0.0019645935916923975	0.20259773253026647	0.20456232612195888	-0.001964593591692404
340	distilbert-base-uncased	White vs Hispanic	100	D3	0.45	-0.001804973253274522	0.20188940007083142	0.20369437332410595	-0.0018049732532745277
341	distilbert-base-uncased	White vs Hispanic	100	D4	0.4	-0.0014153627117048065	0.19630097149667558	0.1977163342083804	-0.0014153627117048095
342	distilbert-base-uncased	White vs Hispanic	100	M1	0.44	0.0015317369037074996	0.19892329922236965	0.19739156231866214	0.0015317369037075035
343	distilbert-base-uncased	White vs Hispanic	100	M2	0.5666666666666667	0.005003231861337549	0.22749653620703608	0.22249330434569853	0.005003231861337554
344	distilbert-base-uncased	White vs Hispanic	100	M3	0.5555555555555556	0.0013621860132035273	0.23767080279487543	0.2363086167816719	0.0013621860132035368
345	distilbert-base-uncased	White vs Hispanic	100	M4	0.5	-0.0021509699862993616	0.19518558744263523	0.19733655742893458	-0.0021509699862993503
346	distilbert-base-uncased	White vs Hispanic	100	M5	0.5047619047619047	-0.000797387517585386	0.19725340030797398	0.19805078782555935	-0.000797387517585374
347	distilbert-base-uncased	White vs Hispanic	100	M6	0.5428571428571428	4.980832324820729e-05	0.2103685668161883	0.21031875849294007	4.980832324821827e-05
348	distilbert-base-uncased	White vs Hispanic	100	M7	0.5285714285714286	0.0023958120361515164	0.21717933102767603	0.21478351899152454	0.0023958120361514956
349	distilbert-base-uncased	White vs Hispanic	100	M8	0.5744186046511628	0.003144205116032661	0.22046625879180323	0.21732205367577057	0.0031442051160326667
350	distilbert-base-uncased	White vs Hispanic	100	M9	0.6	0.0009292425173043761	0.22765201497128143	0.22672277245397704	0.0009292425173043906
351	distilbert-base-uncased	White vs Hispanic	15	D1	0.2	-0.010385227298441659	0.1296095192674935	0.13999474656593514	-0.01038522729844163
352	distilbert-base-uncased	White vs Hispanic	15	D2	0.32	-0.007874014788540086	0.10891168556932822	0.1167857003578683	-0.007874014788540079
353	distilbert-base-uncased	White vs Hispanic	15	D3	0.325	-0.009894460606301437	0.10861246236636357	0.118506922972665	-0.009894460606301433
354	distilbert-base-uncased	White vs Hispanic	15	D4	0.32	-0.008186490429798141	0.10488327712810129	0.11306976755789944	-0.008186490429798146
355	distilbert-base-uncased	White vs Hispanic	15	M1	0.44	-0.004792633010656566	0.11157045491039749	0.11636308792105404	-0.0047926330106565496
356	distilbert-base-uncased	White vs Hispanic	15	M2	0.4666666666666667	-0.0033142101031747567	0.11288108512865919	0.11619529523183394	-0.0033142101031747584
357	distilbert-base-uncased	White vs Hispanic	15	M3	0.4444444444444444	-0.009481860122953854	0.11500032420477102	0.12448218432772487	-0.00948186012295385
358	distilbert-base-uncased	White vs Hispanic	15	M4	0.43333333333333335	-0.012013287543474395	0.11665515571755042	0.12866844326102483	-0.012013287543474416
359	distilbert-base-uncased	White vs Hispanic	15	M5	0.4095238095238095	-0.00829065889866754	0.12499901777643699	0.13328967667510452	-0.008290658898667536
360	distilbert-base-uncased	White vs Hispanic	15	M6	0.45714285714285713	-0.008513780041331694	0.1146762958557831	0.12319007589711478	-0.008513780041331687
361	distilbert-base-uncased	White vs Hispanic	15	M7	0.36428571428571427	-0.004452338594169958	0.10723047172655888	0.11168281032072884	-0.004452338594169963
362	distilbert-base-uncased	White vs Hispanic	15	M8	0.4930232558139535	-0.0034874575449489486	0.11327690447192988	0.11676436201687886	-0.003487457544948974
363	distilbert-base-uncased	White vs Hispanic	15	M9	0.49	-0.005234003618279533	0.10745699616938506	0.11269099978766459	-0.005234003618279526
364	distilbert-base-uncased	White vs Hispanic	2	D1	0.2	-0.005241583726213626	0.11517394154798237	0.120415525274196	-0.005241583726213625
365	distilbert-base-uncased	White vs Hispanic	2	D2	0.32	-0.004903904056409374	0.09209452644689005	0.09699843050329943	-0.004903904056409378
366	distilbert-base-uncased	White vs Hispanic	2	D3	0.3	-0.0063670437026303265	0.09068517071500533	0.09705221441763565	-0.006367043702630318
367	distilbert-base-uncased	White vs Hispanic	2	D4	0.28	-0.00468459427822381	0.09064825722947713	0.09533285150770095	-0.004684594278223819
368	distilbert-base-uncased	White vs Hispanic	2	M1	0.4	-0.002448528461391109	0.09062035831040699	0.0930688867717981	-0.0024485284613911112
369	distilbert-base-uncased	White vs Hispanic	2	M2	0.26666666666666666	-0.0025008345110109163	0.0916143110613726	0.09411514557238353	-0.0025008345110109215
370	distilbert-base-uncased	White vs Hispanic	2	M3	0.28888888888888886	-0.006974595370573088	0.08488401406987876	0.09185860944045186	-0.0069745953705731
371	distilbert-base-uncased	White vs Hispanic	2	M4	0.26666666666666666	-0.007917857392264221	0.09249300754842499	0.10041086494068921	-0.007917857392264221
372	distilbert-base-uncased	White vs Hispanic	2	M5	0.319047619047619	-0.005473708209129174	0.10741498303936425	0.1128886912484934	-0.005473708209129152
373	distilbert-base-uncased	White vs Hispanic	2	M6	0.3142857142857143	-0.005589603637158035	0.09311078075677084	0.09870038439392889	-0.005589603637158047
374	distilbert-base-uncased	White vs Hispanic	2	M7	0.3142857142857143	-0.0034496187752146	0.08932539685577333	0.09277501563098793	-0.0034496187752146024
375	distilbert-base-uncased	White vs Hispanic	2	M8	0.3953488372093023	-0.0027495253501868783	0.09194578916825306	0.09469531451843993	-0.0027495253501868683
376	distilbert-base-uncased	White vs Hispanic	2	M9	0.395	-0.0038779692576645197	0.08542854582505237	0.0893065150827169	-0.0038779692576645375
377	distilbert-base-uncased	White vs Hispanic	7	D1	0.2	-0.0064315279737153655	0.10371601430330578	0.11014754227702113	-0.006431527973715351
378	distilbert-base-uncased	White vs Hispanic	7	D2	0.32	-0.00560945797275053	0.07923723653017074	0.08484669450292127	-0.005609457972750531
379	distilbert-base-uncased	White vs Hispanic	7	D3	0.325	-0.007154073419405907	0.07520533865863395	0.08235941207803986	-0.00715407341940591
380	distilbert-base-uncased	White vs Hispanic	7	D4	0.32	-0.005550018609792456	0.07645289843028874	0.0820029170400812	-0.005550018609792456
381	distilbert-base-uncased	White vs Hispanic	7	M1	0.44	-0.004014788112253875	0.08258441303099967	0.08659920114325353	-0.004014788112253864
382	distilbert-base-uncased	White vs Hispanic	7	M2	0.36666666666666664	-0.0032305724414375884	0.08283343218984854	0.08606400463128613	-0.003230572441437596
383	distilbert-base-uncased	White vs Hispanic	7	M3	0.37777777777777777	-0.007466535239169991	0.07162225755035045	0.07908879278952044	-0.007466535239169986
384	distilbert-base-uncased	White vs Hispanic	7	M4	0.36666666666666664	-0.009038718177665338	0.07630738798470697	0.08534610616237231	-0.009038718177665342
385	distilbert-base-uncased	White vs Hispanic	7	M5	0.3952380952380952	-0.006126616513141753	0.09448563824769816	0.10061225476083992	-0.006126616513141753
386	distilbert-base-uncased	White vs Hispanic	7	M6	0.4142857142857143	-0.0065340436533525845	0.0798863242312758	0.0864203678846284	-0.0065340436533525975
387	distilbert-base-uncased	White vs Hispanic	7	M7	0.35714285714285715	-0.0038093683271914164	0.07618546731713904	0.07999483564433046	-0.0038093683271914203
388	distilbert-base-uncased	White vs Hispanic	7	M8	0.46744186046511627	-0.00328871404292227	0.07899660751401905	0.08228532155694132	-0.003288714042922275
389	distilbert-base-uncased	White vs Hispanic	7	M9	0.495	-0.00464978151896503	0.07205344444191719	0.07670322596088222	-0.004649781518965029
390	distilroberta-base	Black vs Hispanic	0	D1	0.6	-0.004082166258497945	0.2221829191044283	0.22626508536292625	-0.0040821662584979435
391	distilroberta-base	Black vs Hispanic	0	D2	0.6	-0.0018911249758093674	0.16906973217497576	0.17096085715078513	-0.0018911249758093718
392	distilroberta-base	Black vs Hispanic	0	D3	0.675	-0.0012014345937132079	0.17298267457917968	0.1741841091728929	-0.0012014345937132187
393	distilroberta-base	Black vs Hispanic	0	D4	0.72	-0.0004821544518927155	0.17235959467332573	0.17284174912521844	-0.00048215445189270234
394	distilroberta-base	Black vs Hispanic	0	M1	0.84	0.003914126156450943	0.13527486628867333	0.13136074013222238	0.003914126156450953
395	distilroberta-base	Black vs Hispanic	0	M2	0.8666666666666667	0.004283862516240326	0.13837892989225412	0.1340950673760138	0.004283862516240328
396	distilroberta-base	Black vs Hispanic	0	M3	0.7555555555555555	0.00476889050809809	0.17285603565744367	0.16808714514934558	0.004768890508098089
397	distilroberta-base	Black vs Hispanic	0	M4	0.6333333333333333	-0.002087121982428169	0.18999708599391546	0.19208420797634362	-0.002087121982428164
398	distilroberta-base	Black vs Hispanic	0	M5	0.6761904761904762	0.002681915651884904	0.17364083912850345	0.17095892347661856	0.0026819156518848863
399	distilroberta-base	Black vs Hispanic	0	M6	0.5642857142857143	-0.0014085150548583329	0.18744871368757487	0.18885722874243321	-0.0014085150548583392
400	distilroberta-base	Black vs Hispanic	0	M7	0.6344827586206897	0.00024412538871823654	0.19507124208396595	0.19482711669524772	0.00024412538871823597
401	distilroberta-base	Black vs Hispanic	0	M8	0.7103448275862069	0.0027349501212285423	0.17521990787530758	0.17248495775407904	0.002734950121228541
402	distilroberta-base	Black vs Hispanic	0	M9	0.7130434782608696	0.002317282827599502	0.16043700703361852	0.158119724206019	0.0023172828275995205
403	distilroberta-base	Black vs Hispanic	100	D1	0.8	0.003528582693130981	0.13108852041162508	0.1275599377184941	0.0035285826931309716
404	distilroberta-base	Black vs Hispanic	100	D2	0.8	0.0052929741134721585	0.10182435078299018	0.09653137666951803	0.005292974113472154
405	distilroberta-base	Black vs Hispanic	100	D3	0.85	0.0076481661891648345	0.0916268064210271	0.08397864023186227	0.007648166189164821
406	distilroberta-base	Black vs Hispanic	100	D4	0.88	0.008116528860045946	0.09948173129800121	0.09136520243795526	0.008116528860045949
407	distilroberta-base	Black vs Hispanic	100	M1	1.0	0.010561156093608576	0.10415007096336919	0.09358891486976059	0.010561156093608595
408	distilroberta-base	Black vs Hispanic	100	M2	0.8666666666666667	0.009519706505549631	0.10458400892930508	0.09506430242375545	0.009519706505549633
409	distilroberta-base	Black vs Hispanic	100	M3	0.8666666666666667	0.01467593506935776	0.1009313358867075	0.08625540081734973	0.01467593506935777
410	distilroberta-base	Black vs Hispanic	100	M4	0.8	0.007363139344185273	0.09742883535994523	0.09006569601575995	0.007363139344185282
411	distilroberta-base	Black vs Hispanic	100	M5	0.7761904761904762	0.009760502121961116	0.12237133498890343	0.1126108328669423	0.009760502121961126
412	distilroberta-base	Black vs Hispanic	100	M6	0.7714285714285715	0.0075819908239541925	0.11009067704066439	0.1025086862167102	0.007581990823954193
413	distilroberta-base	Black vs Hispanic	100	M7	0.8	0.01029643495287395	0.11787834078647294	0.107581905833599	0.01029643495287394
414	distilroberta-base	Black vs Hispanic	100	M8	0.8459770114942529	0.010441549585297694	0.11210943116522012	0.10166788157992243	0.010441549585297694
415	distilroberta-base	Black vs Hispanic	100	M9	0.8826086956521739	0.010886648240565315	0.09773695495312727	0.08685030671256196	0.010886648240565316
416	distilroberta-base	Black vs Hispanic	15	D1	0.26666666666666666	-0.01049655921936696	0.1900931387664362	0.20058969798580317	-0.010496559219366985
417	distilroberta-base	Black vs Hispanic	15	D2	0.2	-0.006628992938349268	0.13749904584779865	0.1441280387861479	-0.00662899293834926
418	distilroberta-base	Black vs Hispanic	15	D3	0.3	-0.005455434286068343	0.13312458468899419	0.13858001897506253	-0.005455434286068345
