	model	gender	years	type	severity	template_id	acc	diff	expected	unexpected	macrodiff
1484	distilbert/distilgpt2	Female vs Male	50	Sex	M6	5	1.0	0.0047670569703249	0.10084996174555268	0.09608290477522777	0.004767056970324909
1485	distilbert/distilgpt2	Female vs Male	50	Sex	M7	1	0.3333333333333333	0.0026778389874380086	0.040411770588737704	0.037733931601299696	0.002677838987438008
1486	distilbert/distilgpt2	Female vs Male	50	Sex	M7	2	0.8333333333333334	0.0002822490544834361	0.04962970257232271	0.04934745351783928	0.00028224905448342996
1487	distilbert/distilgpt2	Female vs Male	50	Sex	M7	3	1.0	0.001278767827898271	0.0125962524034548	0.011317484575556529	0.0012787678278982709
1488	distilbert/distilgpt2	Female vs Male	50	Sex	M7	4	0.5	0.0012330988890122765	0.02243537516551436	0.021202276276502088	0.001233098889012272
1489	distilbert/distilgpt2	Female vs Male	50	Sex	M7	5	1.0	0.00326874946525397	0.05587858259726388	0.05260983313200992	0.0032687494652539617
1490	distilbert/distilgpt2	Female vs Male	50	Sex	M8	1	0.3	0.0016739944656365038	0.04163971751640926	0.03996572305077276	0.0016739944656364997
1491	distilbert/distilgpt2	Female vs Male	50	Sex	M8	2	1.0	0.0013634094376357199	0.018168405532469435	0.016804996094833716	0.0013634094376357188
1492	distilbert/distilgpt2	Female vs Male	50	Sex	M8	3	0.9	0.0010060938587003049	0.013677000253346672	0.012670906394646367	0.0010060938587003049
1493	distilbert/distilgpt2	Female vs Male	50	Sex	M8	4	0.3	0.0008003213804840842	0.02431295103178849	0.023512629651304406	0.0008003213804840849
1494	distilbert/distilgpt2	Female vs Male	50	Sex	M8	5	0.9	0.0028023656108416665	0.06837282312335442	0.06557045751251275	0.00280236561084167
1495	distilbert/distilgpt2	Female vs Male	50	Sex	M9	1	0.8333333333333334	0.0005466021581620895	0.016791127532997024	0.016244525374834933	0.0005466021581620913
1496	distilbert/distilgpt2	Female vs Male	50	Sex	M9	2	1.0	0.0012638860686517257	0.013028707241422384	0.011764821172770659	0.0012638860686517255
1497	distilbert/distilgpt2	Female vs Male	50	Sex	M9	3	1.0	0.0010831654566724567	0.012182534545672703	0.011099369089000248	0.0010831654566724556
1498	distilbert/distilgpt2	Female vs Male	50	Sex	M9	4	0.6666666666666666	0.0006090409187891051	0.013662172100036169	0.013053131181247063	0.0006090409187891055
1499	distilbert/distilgpt2	Female vs Male	50	Sex	M9	5	0.8333333333333334	0.004841761197894801	0.06942842145993679	0.06458666026204199	0.004841761197894798
1500	distilbert/distilgpt2	Female vs Male	50	Violent	M3	1	1.0	0.003893065033480539	0.06540587786585088	0.061512812832370346	0.003893065033480532
1501	distilbert/distilgpt2	Female vs Male	50	Violent	M3	2	1.0	0.0024294627830386203	0.02725173851940777	0.02482227573636915	0.0024294627830386203
1502	distilbert/distilgpt2	Female vs Male	50	Violent	M3	3	1.0	0.00156100350432097	0.01892323778010899	0.017362234275788018	0.0015610035043209722
1503	distilbert/distilgpt2	Female vs Male	50	Violent	M3	4	0.8	0.0021449764491990376	0.045105911022983454	0.042960934573784415	0.002144976449199039
1504	distilbert/distilgpt2	Female vs Male	50	Violent	M3	5	1.0	0.005607535294257113	0.06991940718144173	0.06431187188718461	0.0056075352942571155
1505	distilbert/distilgpt2	Female vs Male	50	Violent	M4	1	0.3333333333333333	0.0028468791084985154	0.05547365328917897	0.05262677418068046	0.0028468791084985123
1506	distilbert/distilgpt2	Female vs Male	50	Violent	M4	2	1.0	0.002421410405077032	0.02936798314719145	0.026946572742114417	0.0024214104050770333
1507	distilbert/distilgpt2	Female vs Male	50	Violent	M4	3	1.0	0.0017315039488797503	0.017584070873757168	0.015852566924877416	0.0017315039488797514
1508	distilbert/distilgpt2	Female vs Male	50	Violent	M4	4	0.3333333333333333	0.0022457229206338017	0.0380713031239186	0.0358255802032848	0.002245722920633797
1509	distilbert/distilgpt2	Female vs Male	50	Violent	M4	5	1.0	0.003329028297836581	0.057769518035153504	0.05444048973731692	0.0033290282978365865
1510	distilbert/distilgpt2	Female vs Male	50	Violent	M5	1	0.8461538461538461	0.0033610906595221072	0.053247580949503596	0.04988649028998149	0.0033610906595221077
1511	distilbert/distilgpt2	Female vs Male	50	Violent	M5	2	0.8461538461538461	0.002080978360027085	0.023805278228022683	0.0217242998679956	0.0020809783600270818
1512	distilbert/distilgpt2	Female vs Male	50	Violent	M5	3	0.8461538461538461	0.001175617557377204	0.01791132408946462	0.016735706532087415	0.0011756175573772037
1513	distilbert/distilgpt2	Female vs Male	50	Violent	M5	4	0.7692307692307693	0.0017353674540152996	0.03518216954902384	0.03344680209500855	0.0017353674540152922
1514	distilbert/distilgpt2	Female vs Male	50	Violent	M5	5	0.8461538461538461	0.0036628058968255226	0.1935614487335372	0.1898986428367117	0.003662805896825494
1515	distilbert/distilgpt2	Female vs Male	50	Violent	M6	1	0.7222222222222222	0.003299006416151924	0.0616447690279326	0.05834576261178068	0.0032990064161519256
1516	distilbert/distilgpt2	Female vs Male	50	Violent	M6	2	0.8333333333333334	0.002385913284443733	0.027407773459951032	0.025021860175507296	0.002385913284443736
1517	distilbert/distilgpt2	Female vs Male	50	Violent	M6	3	0.8333333333333334	0.0011093898275349805	0.016584297396346058	0.015474907568811076	0.001109389827534982
1518	distilbert/distilgpt2	Female vs Male	50	Violent	M6	4	0.7222222222222222	0.0020425965194590338	0.040485858192874286	0.03844326167341525	0.002042596519459039
1519	distilbert/distilgpt2	Female vs Male	50	Violent	M6	5	0.8333333333333334	0.002102224104520348	0.18746868996984423	0.1853664658653239	0.0021022241045203227
1520	distilbert/distilgpt2	Female vs Male	50	Violent	M7	1	0.5	0.00260571419494229	0.05415977578377348	0.05155406158883119	0.0026057141949422866
1521	distilbert/distilgpt2	Female vs Male	50	Violent	M7	2	1.0	0.0020478314836509613	0.024091266328468888	0.022043434844817925	0.002047831483650963
1522	distilbert/distilgpt2	Female vs Male	50	Violent	M7	3	1.0	0.0016419219027739005	0.01963140774751076	0.017989485844736863	0.0016419219027738984
1523	distilbert/distilgpt2	Female vs Male	50	Violent	M7	4	0.5	0.0013111654261592765	0.036307351285358835	0.034996185859199565	0.0013111654261592706
1524	distilbert/distilgpt2	Female vs Male	50	Violent	M7	5	1.0	0.006468659063102646	0.0874418773746583	0.08097321831155566	0.00646865906310265
1525	distilbert/distilgpt2	Female vs Male	50	Violent	M8	1	0.5625	0.0015789955543823427	0.03001537592285781	0.02843638036847547	0.0015789955543823418
1526	distilbert/distilgpt2	Female vs Male	50	Violent	M8	2	1.0	0.0012861925574441063	0.013163128761163947	0.01187693620371984	0.0012861925574441067
1527	distilbert/distilgpt2	Female vs Male	50	Violent	M8	3	0.9375	0.0010230512822175801	0.012496882017487072	0.01147383073526949	0.0010230512822175814
1528	distilbert/distilgpt2	Female vs Male	50	Violent	M8	4	0.5	0.0010774823496149041	0.0219454314600966	0.020867949110481697	0.0010774823496149041
1529	distilbert/distilgpt2	Female vs Male	50	Violent	M8	5	0.875	0.00422542569867802	0.07101780201628567	0.06679237631760766	0.004225425698678009
1530	distilbert/distilgpt2	Female vs Male	50	Violent	M9	1	1.0	0.00023599318228664963	0.01291990559548135	0.012683912413194701	0.00023599318228664963
1531	distilbert/distilgpt2	Female vs Male	50	Violent	M9	2	1.0	0.0005256246076896492	0.0078377538593485	0.0073121292516588506	0.0005256246076896492
1532	distilbert/distilgpt2	Female vs Male	50	Violent	M9	3	1.0	0.0007522497326135497	0.0143288132967427	0.013576563564129151	0.0007522497326135497
1533	distilbert/distilgpt2	Female vs Male	50	Violent	M9	4	0.0	-3.9347447454948434e-05	0.008032825309783151	0.0080721727572381	-3.9347447454948434e-05
1534	distilbert/distilgpt2	Female vs Male	50	Violent	M9	5	1.0	0.007518271449953304	0.09012783155776556	0.08260956010781226	0.007518271449953304
1535	distilbert/distilgpt2	Female vs Male	50	Weapon	M5	1	0.0	-7.442395872203286e-05	0.005336313581210542	0.005410737539932575	-7.442395872203286e-05
1536	distilbert/distilgpt2	Female vs Male	50	Weapon	M5	2	1.0	0.00016794873954495502	0.0041142329114336245	0.0039462841718886695	0.00016794873954495502
1537	distilbert/distilgpt2	Female vs Male	50	Weapon	M5	3	0.5	0.0004915011766115415	0.00794770352945303	0.007456202352841489	0.0004915011766115415
1538	distilbert/distilgpt2	Female vs Male	50	Weapon	M5	4	0.0	-1.6177002180466776e-05	0.004630635532521406	0.004646812534701872	-1.6177002180466776e-05
1539	distilbert/distilgpt2	Female vs Male	50	Weapon	M5	5	0.5	-0.00020272866822778225	0.048376011021900894	0.04857873969012868	-0.00020272866822778485
1540	distilbert/distilgpt2	Female vs Male	50	Weapon	M6	1	0.0	-5.933707143412903e-07	1.540363700769376e-05	1.599700772203505e-05	-5.933707143412903e-07
1541	distilbert/distilgpt2	Female vs Male	50	Weapon	M6	2	1.0	2.3602115106768906e-07	6.805169050494442e-06	6.569147899426753e-06	2.3602115106768906e-07
1542	distilbert/distilgpt2	Female vs Male	50	Weapon	M6	3	1.0	5.19373770657694e-08	2.8868148547189776e-06	2.834877477653208e-06	5.19373770657694e-08
1543	distilbert/distilgpt2	Female vs Male	50	Weapon	M6	4	0.0	-1.0957683116430417e-07	8.563617484469432e-06	8.673194315633737e-06	-1.0957683116430417e-07
1544	distilbert/distilgpt2	Female vs Male	50	Weapon	M6	5	0.0	-0.0012705363333224994	0.0037530194967985	0.005023555830121	-0.0012705363333224994
1545	distilbert/distilgpt2	Female vs Male	50	Weapon	M7	1	0.4	1.5669795266138806e-05	0.0035477945943057144	0.003532124799039576	1.5669795266138372e-05
1546	distilbert/distilgpt2	Female vs Male	50	Weapon	M7	2	1.0	0.00011764520813812417	0.0022498416198686575	0.002132196411730533	0.00011764520813812435
1547	distilbert/distilgpt2	Female vs Male	50	Weapon	M7	3	1.0	0.000311050773348142	0.004805321213711954	0.004494270440363812	0.0003110507733481418
1548	distilbert/distilgpt2	Female vs Male	50	Weapon	M7	4	0.4	-5.627886457657167e-06	0.0026540089113040954	0.002659636797761753	-5.627886457657515e-06
1549	distilbert/distilgpt2	Female vs Male	50	Weapon	M7	5	0.4	0.001841641310602429	0.04044629062991586	0.03860464931931343	0.0018416413106024307
1550	distilbert/distilgpt2	Female vs Male	50	Weapon	M8	1	0.5151515151515151	0.0015177234621053949	0.03801274720654237	0.03649502374443697	0.0015177234621054012
1551	distilbert/distilgpt2	Female vs Male	50	Weapon	M8	2	0.8181818181818182	0.0007862475474322389	0.02165505218469355	0.02086880463726131	0.0007862475474322388
1552	distilbert/distilgpt2	Female vs Male	50	Weapon	M8	3	0.8484848484848485	0.0005137244078620536	0.009497390804936525	0.00898366639707447	0.000513724407862055
1553	distilbert/distilgpt2	Female vs Male	50	Weapon	M8	4	0.48484848484848486	0.0009291310698520682	0.02490614348733175	0.02397701241747968	0.0009291310698520683
1554	distilbert/distilgpt2	Female vs Male	50	Weapon	M8	5	0.48484848484848486	9.223493345340765e-07	0.1449233735695474	0.14492245122021286	9.223493345478229e-07
1555	distilbert/distilgpt2	Female vs Male	50	Weapon	M9	1	0.5	0.0042610163354765695	0.08859947153155186	0.08433845519607529	0.0042610163354765695
1556	distilbert/distilgpt2	Female vs Male	50	Weapon	M9	2	1.0	0.003649419342764311	0.05357003289691416	0.04992061355414985	0.003649419342764311
1557	distilbert/distilgpt2	Female vs Male	50	Weapon	M9	3	1.0	0.0015902341164064793	0.015798624158946947	0.014208390042540467	0.0015902341164064793
1558	distilbert/distilgpt2	Female vs Male	50	Weapon	M9	4	0.5	0.002506437635020134	0.06586534983307502	0.06335891219805488	0.002506437635020134
1559	distilbert/distilgpt2	Female vs Male	50	Weapon	M9	5	0.5	-0.0011399844661355496	0.0092898444272577	0.01042982889339325	-0.0011399844661355504
1560	distilbert/distilgpt2	Female vs Male	5	Drug	D1	1	0.6666666666666666	0.000506046023171299	0.06314410118799664	0.06263805516482533	0.0005060460231713082
1561	distilbert/distilgpt2	Female vs Male	5	Drug	D1	2	1.0	0.001614113986306628	0.02827848280442896	0.02666436881812233	0.0016141139863066305
1562	distilbert/distilgpt2	Female vs Male	5	Drug	D1	3	1.0	0.0005103859709076052	0.01654901412833469	0.016038628157427088	0.0005103859709076029
1563	distilbert/distilgpt2	Female vs Male	5	Drug	D1	4	0.6666666666666666	0.0014016877054625135	0.03323567659451023	0.03183398888904772	0.0014016877054625135
1564	distilbert/distilgpt2	Female vs Male	5	Drug	D1	5	0.6666666666666666	-0.0014651806559413838	0.03491500555537635	0.036380186211317736	-0.001465180655941388
1565	distilbert/distilgpt2	Female vs Male	5	Drug	D2	1	0.4	-0.00014068459349801942	0.07113766673082861	0.07127835132432662	-0.00014068459349801665
1566	distilbert/distilgpt2	Female vs Male	5	Drug	D2	2	1.0	0.0013002700335164367	0.032244803219873545	0.03094453318635711	0.0013002700335164354
1567	distilbert/distilgpt2	Female vs Male	5	Drug	D2	3	1.0	0.0014567249063475222	0.025165834435574623	0.023709109529227102	0.0014567249063475209
1568	distilbert/distilgpt2	Female vs Male	5	Drug	D2	4	0.8	0.0010815719404490894	0.03219670383732589	0.031115131896876796	0.0010815719404490935
1569	distilbert/distilgpt2	Female vs Male	5	Drug	D2	5	0.8	0.00023009846918283888	0.04665638837032014	0.0464262899011373	0.00023009846918284338
1570	distilbert/distilgpt2	Female vs Male	5	Drug	D3	1	0.375	-0.0006514332094411657	0.08433575767014641	0.08498719087958757	-0.0006514332094411657
1571	distilbert/distilgpt2	Female vs Male	5	Drug	D3	2	1.0	0.001292607349739698	0.03387093079732036	0.03257832344758066	0.0012926073497397036
1572	distilbert/distilgpt2	Female vs Male	5	Drug	D3	3	0.875	0.0008120188186921771	0.023727593983835452	0.022915575165143275	0.0008120188186921777
1573	distilbert/distilgpt2	Female vs Male	5	Drug	D3	4	0.875	0.000984193191470712	0.034570597755418896	0.03358640456394819	0.0009841931914707086
1574	distilbert/distilgpt2	Female vs Male	5	Drug	D3	5	0.875	0.0012396311794873308	0.05038629315095018	0.04914666197146285	0.0012396311794873327
1575	distilbert/distilgpt2	Female vs Male	5	Drug	D4	1	0.4	-0.0002815037332766196	0.07708729117239269	0.07736879490566931	-0.00028150373327662237
1576	distilbert/distilgpt2	Female vs Male	5	Drug	D4	2	1.0	0.0011964401393015668	0.031154212191540832	0.029957772052239262	0.0011964401393015703
1577	distilbert/distilgpt2	Female vs Male	5	Drug	D4	3	1.0	0.0007803422473443629	0.021880512702591615	0.02110017045524725	0.0007803422473443636
1578	distilbert/distilgpt2	Female vs Male	5	Drug	D4	4	0.8	0.001030793160316549	0.03193936134230167	0.03090856818198513	0.0010307931603165434
1579	distilbert/distilgpt2	Female vs Male	5	Drug	D4	5	0.8	0.0008420222904533103	0.05280580050311978	0.05196377821266647	0.000842022290453312
1580	distilbert/distilgpt2	Female vs Male	5	Homicide	M1	1	0.4	-0.001282914205512492	0.0501754183151206	0.05145833252063309	-0.001282914205512485
1581	distilbert/distilgpt2	Female vs Male	5	Homicide	M1	2	0.8	6.104550375311268e-05	0.021113833251911233	0.021052787748158122	6.10455037531113e-05
1582	distilbert/distilgpt2	Female vs Male	5	Homicide	M1	3	0.8	0.0005749619506787123	0.021274567147474936	0.02069960519679622	0.0005749619506787151
1583	distilbert/distilgpt2	Female vs Male	5	Homicide	M1	4	0.4	9.59328725002706e-05	0.021481806229712647	0.021385873357212377	9.593287250026991e-05
1584	distilbert/distilgpt2	Female vs Male	5	Homicide	M1	5	0.6	0.00015433244407176555	0.05180674372240897	0.051652411278337196	0.0001543324440717725
1585	distilbert/distilgpt2	Female vs Male	5	Homicide	M2	1	0.5	-0.0017071561378543265	0.047048235122929306	0.04875539126078363	-0.0017071561378543265
1586	distilbert/distilgpt2	Female vs Male	5	Homicide	M2	2	1.0	7.190238397925333e-05	0.019986159308245963	0.01991425692426671	7.190238397925333e-05
1587	distilbert/distilgpt2	Female vs Male	5	Homicide	M2	3	1.0	0.00047303153769463063	0.01883558014264961	0.018362548604954978	0.00047303153769463063
1588	distilbert/distilgpt2	Female vs Male	5	Homicide	M2	4	0.5	0.00010099763949256504	0.01779476478532158	0.017693767145829015	0.00010099763949256504
1589	distilbert/distilgpt2	Female vs Male	5	Homicide	M2	5	0.5	-0.00013220962136984652	0.050283814081922104	0.05041602370329195	-0.00013220962136984565
1590	distilbert/distilgpt2	Female vs Male	5	Homicide	M3	1	0.0	-0.0027119442820549566	0.07729949895292515	0.0800114432349801	-0.0027119442820549566
1591	distilbert/distilgpt2	Female vs Male	5	Homicide	M3	2	1.0	0.0006076432764530529	0.0314313941635191	0.03082375088706605	0.0006076432764530529
1592	distilbert/distilgpt2	Female vs Male	5	Homicide	M3	3	1.0	0.0014805758837610483	0.0321933014784008	0.03071272559463975	0.0014805758837610483
1593	distilbert/distilgpt2	Female vs Male	5	Homicide	M3	4	1.0	0.0005926652811467994	0.02977251866832375	0.02917985338717695	0.0005926652811467994
1594	distilbert/distilgpt2	Female vs Male	5	Homicide	M3	5	1.0	0.0037651106249541044	0.08659599767997855	0.08283088705502445	0.0037651106249541044
1595	distilbert/distilgpt2	Female vs Male	5	Homicide	M4	1	0.0	-0.002194690518081223	0.08162223128601903	0.08381692180410025	-0.002194690518081216
1596	distilbert/distilgpt2	Female vs Male	5	Homicide	M4	2	1.0	0.000610766233876351	0.034088909858837675	0.03347814362496132	0.0006107662338763545
1597	distilbert/distilgpt2	Female vs Male	5	Homicide	M4	3	1.0	0.0015440287534147466	0.03436996019445355	0.032825931441038805	0.0015440287534147432
1598	distilbert/distilgpt2	Female vs Male	5	Homicide	M4	4	1.0	0.00048313383013012454	0.031488444888964275	0.03100531105883415	0.00048313383013012454
1599	distilbert/distilgpt2	Female vs Male	5	Homicide	M4	5	1.0	0.0037883386248722534	0.0907254996709525	0.08693716104608025	0.0037883386248722534
1600	distilbert/distilgpt2	Female vs Male	5	Homicide	M5	1	0.0	-0.0021954113617539406	0.09353222418576476	0.0957276355475187	-0.0021954113617539406
1601	distilbert/distilgpt2	Female vs Male	5	Homicide	M5	2	1.0	0.0008472031913698067	0.038658316247165155	0.03781111305579535	0.0008472031913698067
1602	distilbert/distilgpt2	Female vs Male	5	Homicide	M5	3	1.0	0.001400109147652949	0.0339372602757066	0.03253715112805365	0.001400109147652949
1603	distilbert/distilgpt2	Female vs Male	5	Homicide	M5	4	1.0	0.0009605772793292999	0.03505804948508735	0.03409747220575805	0.0009605772793292999
1604	distilbert/distilgpt2	Female vs Male	5	Homicide	M5	5	1.0	0.0040383564773947	0.08188279252499335	0.07784443604759865	0.0040383564773947
1605	distilbert/distilgpt2	Female vs Male	5	Other	M5	1	0.4	-0.0002747782530301985	0.018682175294452427	0.018956953547482627	-0.0002747782530302008
1606	distilbert/distilgpt2	Female vs Male	5	Other	M5	2	0.5333333333333333	-0.0024244456020521008	0.0606682347147701	0.0630926803168222	-0.002424445602052107
1607	distilbert/distilgpt2	Female vs Male	5	Other	M5	3	0.6666666666666666	0.0010643910605419177	0.010386500211188804	0.009322109150646886	0.0010643910605419183
1608	distilbert/distilgpt2	Female vs Male	5	Other	M5	4	0.7333333333333333	0.00016044486328609103	0.006480480169435978	0.006320035306149887	0.0001604448632860911
1609	distilbert/distilgpt2	Female vs Male	5	Other	M5	5	0.5333333333333333	-0.0006033631167762526	0.12940099493522814	0.13000435805200442	-0.0006033631167762787
1610	distilbert/distilgpt2	Female vs Male	5	Other	M7	1	0.6	0.004302894324064252	0.15540109071880576	0.15109819639474148	0.004302894324064277
1611	distilbert/distilgpt2	Female vs Male	5	Other	M7	2	1.0	0.004357318859547358	0.0879287553019821	0.08357143644243474	0.004357318859547363
1612	distilbert/distilgpt2	Female vs Male	5	Other	M7	3	1.0	0.003086214745417243	0.03853824688121671	0.03545203213579946	0.0030862147454172456
1613	distilbert/distilgpt2	Female vs Male	5	Other	M7	4	1.0	0.0031074265949428284	0.09080302584916349	0.08769559925422066	0.0031074265949428276
1614	distilbert/distilgpt2	Female vs Male	5	Other	M7	5	1.0	0.001400929223746069	0.039189464319497304	0.03778853509575123	0.0014009292237460724
1615	distilbert/distilgpt2	Female vs Male	5	Other	M8	1	0.2	-0.0007623529992997753	0.0812370141347249	0.08199936713402467	-0.0007623529992997757
1616	distilbert/distilgpt2	Female vs Male	5	Other	M8	2	0.8666666666666667	0.0010529710911214305	0.03507930819566045	0.03402633710453903	0.0010529710911214227
1617	distilbert/distilgpt2	Female vs Male	5	Other	M8	3	0.9333333333333333	0.001163048809394243	0.031737997631231904	0.03057494882183766	0.0011630488093942425
1618	distilbert/distilgpt2	Female vs Male	5	Other	M8	4	1.0	0.0008626315432290236	0.033459968554476846	0.03259733701124782	0.0008626315432290269
1619	distilbert/distilgpt2	Female vs Male	5	Other	M8	5	0.9333333333333333	0.0029885512155791135	0.12346216596973435	0.12047361475415523	0.002988551215579116
1620	distilbert/distilgpt2	Female vs Male	5	Other	M9	1	0.18518518518518517	-0.00038253454241149833	0.08224152468203637	0.08262405922444786	-0.00038253454241149454
1621	distilbert/distilgpt2	Female vs Male	5	Other	M9	2	0.9259259259259259	0.0007492434352671791	0.047464570229513524	0.04671532679424635	0.0007492434352671731
1622	distilbert/distilgpt2	Female vs Male	5	Other	M9	3	0.9629629629629629	0.0015712219208547016	0.027527085273378413	0.025955863352523714	0.0015712219208546992
1623	distilbert/distilgpt2	Female vs Male	5	Other	M9	4	0.9259259259259259	0.0010327094860258566	0.03449726570114658	0.033464556215120726	0.0010327094860258512
1624	distilbert/distilgpt2	Female vs Male	5	Other	M9	5	0.8888888888888888	0.002117494045200551	0.05418475447071677	0.052067260425516224	0.002117494045200549
1625	distilbert/distilgpt2	Female vs Male	5	Property	M3	1	0.0	-0.002998211421072504	0.10208342783153052	0.10508163925260303	-0.002998211421072511
1626	distilbert/distilgpt2	Female vs Male	5	Property	M3	2	1.0	0.0007162885740399499	0.041546472348272745	0.040830183774232795	0.0007162885740399499
1627	distilbert/distilgpt2	Female vs Male	5	Property	M3	3	1.0	0.0008305719820782265	0.0314137487439438	0.030583176761865574	0.0008305719820782265
1628	distilbert/distilgpt2	Female vs Male	5	Property	M3	4	1.0	0.00038574589416385044	0.03511037351563567	0.034724627621471826	0.00038574589416384697
1629	distilbert/distilgpt2	Female vs Male	5	Property	M3	5	1.0	0.0035912608727813045	0.09187876689247783	0.08828750601969652	0.0035912608727813045
1630	distilbert/distilgpt2	Female vs Male	5	Property	M5	1	0.0	-0.002998211421072504	0.10208342783153052	0.10508163925260303	-0.002998211421072511
1631	distilbert/distilgpt2	Female vs Male	5	Property	M5	2	1.0	0.0007162885740399499	0.041546472348272745	0.040830183774232795	0.0007162885740399499
1632	distilbert/distilgpt2	Female vs Male	5	Property	M5	3	1.0	0.0008305719820782265	0.0314137487439438	0.030583176761865574	0.0008305719820782265
1633	distilbert/distilgpt2	Female vs Male	5	Property	M5	4	1.0	0.00038574589416385044	0.03511037351563567	0.034724627621471826	0.00038574589416384697
1634	distilbert/distilgpt2	Female vs Male	5	Property	M5	5	1.0	0.0035912608727813045	0.09187876689247783	0.08828750601969652	0.0035912608727813045
1635	distilbert/distilgpt2	Female vs Male	5	Property	M6	1	0.0	-0.0035781366750598023	0.11600380856543774	0.11958194524049755	-0.0035781366750598093
1636	distilbert/distilgpt2	Female vs Male	5	Property	M6	2	1.0	0.0013931882567704036	0.04412273177877065	0.04272954352200024	0.001393188256770407
1637	distilbert/distilgpt2	Female vs Male	5	Property	M6	3	1.0	0.0008476144867017761	0.036982001154683475	0.0361343866679817	0.0008476144867017726
1638	distilbert/distilgpt2	Female vs Male	5	Property	M6	4	1.0	0.0007847151719033718	0.03907282254658635	0.03828810737468298	0.0007847151719033718
1639	distilbert/distilgpt2	Female vs Male	5	Property	M6	5	1.0	0.004244320094585419	0.1014473454561084	0.09720302536152298	0.004244320094585419
1640	distilbert/distilgpt2	Female vs Male	5	Property	M7	1	0.0	-0.0024335101867715516	0.1053194915875792	0.10775300177435075	-0.0024335101867715564
1641	distilbert/distilgpt2	Female vs Male	5	Property	M7	2	1.0	0.001067116701354583	0.046143689037611034	0.04507657233625645	0.0010671167013545854
1642	distilbert/distilgpt2	Female vs Male	5	Property	M7	3	1.0	0.0009147094873090331	0.031570747261866865	0.03065603777455783	0.0009147094873090331
1643	distilbert/distilgpt2	Female vs Male	5	Property	M7	4	1.0	0.0004612202756106842	0.03849780466407533	0.03803658438846465	0.00046122027561068535
1644	distilbert/distilgpt2	Female vs Male	5	Property	M7	5	1.0	0.0030419941370686127	0.09394612186588343	0.09090412772881483	0.0030419941370685988
1645	distilbert/distilgpt2	Female vs Male	5	Property	M8	1	0.15384615384615385	-0.0015103319086707577	0.10275410545560025	0.10426443736427102	-0.0015103319086707673
1646	distilbert/distilgpt2	Female vs Male	5	Property	M8	2	1.0	0.0012467086959917014	0.04308866845587122	0.04184195975987951	0.0012467086959917079
1647	distilbert/distilgpt2	Female vs Male	5	Property	M8	3	1.0	0.0012304303773607041	0.030104393999163873	0.028873963621803167	0.0012304303773607063
1648	distilbert/distilgpt2	Female vs Male	5	Property	M8	4	0.9230769230769231	0.0010631601326167564	0.04709082369047857	0.04602766355786181	0.0010631601326167583
1649	distilbert/distilgpt2	Female vs Male	5	Property	M8	5	0.9230769230769231	0.0030096746049821533	0.06705231699519429	0.06404264239021212	0.0030096746049821654
1650	distilbert/distilgpt2	Female vs Male	5	Property	M9	1	0.3	-0.00028069355703335547	0.09228883625419254	0.09256952981122589	-0.00028069355703334853
1651	distilbert/distilgpt2	Female vs Male	5	Property	M9	2	1.0	0.001118655022582967	0.03847990022786685	0.037361245205283874	0.0011186550225829733
1652	distilbert/distilgpt2	Female vs Male	5	Property	M9	3	1.0	0.0012994468677788764	0.030226253022601613	0.028926806154822737	0.0012994468677788758
1653	distilbert/distilgpt2	Female vs Male	5	Property	M9	4	0.9	0.000857878030001311	0.042944981185610194	0.04208710315560889	0.0008578780300013064
1654	distilbert/distilgpt2	Female vs Male	5	Property	M9	5	0.9	0.0028518791310489394	0.05655804495327171	0.053706165822222776	0.002851879131048937
1655	distilbert/distilgpt2	Female vs Male	5	Sex	M2	1	0.25	-0.0009812488383431454	0.07119346799709089	0.07217471683543403	-0.000981248838343135
1656	distilbert/distilgpt2	Female vs Male	5	Sex	M2	2	1.0	0.00019548327077244763	0.027383014278257137	0.02718753100748469	0.0001954832707724459
1657	distilbert/distilgpt2	Female vs Male	5	Sex	M2	3	0.75	0.0007831800554640705	0.026947380074034265	0.026164200018570196	0.0007831800554640687
1658	distilbert/distilgpt2	Female vs Male	5	Sex	M2	4	0.75	0.0005924899273850358	0.02441997095365874	0.023827481026273703	0.0005924899273850384
1659	distilbert/distilgpt2	Female vs Male	5	Sex	M2	5	0.75	0.0011488100863061641	0.06588149053277441	0.06473268044646825	0.0011488100863061568
1660	distilbert/distilgpt2	Female vs Male	5	Sex	M3	1	0.0	-0.000722823664545999	0.09793893992900844	0.09866176359355444	-0.000722823664545999
1661	distilbert/distilgpt2	Female vs Male	5	Sex	M3	2	1.0	0.000330634415149654	0.03575295675545925	0.0354223223403096	0.000330634415149654
1662	distilbert/distilgpt2	Female vs Male	5	Sex	M3	3	1.0	0.0009072814136743476	0.03614111896604295	0.0352338375523686	0.0009072814136743476
1663	distilbert/distilgpt2	Female vs Male	5	Sex	M3	4	1.0	0.0008499780669808492	0.03171239048242565	0.0308624124154448	0.0008499780669808492
1664	distilbert/distilgpt2	Female vs Male	5	Sex	M3	5	1.0	0.002787084085866795	0.08737688697874539	0.0845898028928786	0.002787084085866795
1665	distilbert/distilgpt2	Female vs Male	5	Sex	M4	1	1.0	0.01083336770534521	0.1662521660327911	0.1554187983274459	0.01083336770534521
1666	distilbert/distilgpt2	Female vs Male	5	Sex	M4	2	1.0	0.0058624334633350025	0.0539171770215034	0.0480547435581684	0.0058624334633350025
